state,year,below_poverty_line_percent,median_household_income,mean cash public assistance income (dollars),"agriculture, forestry, fishing and hunting, and mining",construction,manufacturing,wholesale trade,retail trade,"transportation and warehousing, and utilities",information,"finance and insurance, and real estate and rental and leasing","professional, scientific, and management, and administrative and waste management services","educational services, and health care and social assistance","arts, entertainment, and recreation, and accommodation and food services","other services, except public administration",public administration,private wage and salary workers,government workers,self-employed in own not incorporated business workers,unpaid family workers
idaho,2012,0.06806282722513089,0.11344370621359927,0.06441561744881089,0.03235653235653236,0.05944055944055944,0.03781693167168028,0.05361305361305361,0.06451612903225806,0.022332506203473948,0.01923076923076923,0.02087912087912088,0.014274385408406028,0.04034427111350188,0.006882591093117406,0.0027472527472527496,0.011917659804983745,0.12834224598930472,0.08682634730538924,0.14084507042253522,0.05
idaho,2013,0.07155322862129145,0.11244689360231197,0.060981813557166475,0.033577533577533576,0.05477855477855477,0.03781693167168028,0.05361305361305361,0.06451612903225806,0.019851116625310174,0.01923076923076923,0.01978021978021978,0.014670896114195083,0.04195804195804197,0.007287449392712553,0.004120879120879118,0.012459371614301192,0.12566844919786083,0.08982035928143713,0.13732394366197184,0.09999999999999999
idaho,2014,0.07242582897033159,0.11472589662892445,0.05551316291491797,0.03418803418803419,0.052447552447552455,0.03781693167168028,0.04895104895104896,0.06368899917287013,0.022332506203473948,0.01923076923076923,0.01978021978021978,0.015463917525773198,0.042495965572888636,0.006882591093117406,0.004120879120879118,0.011917659804983745,0.1310160427807486,0.08532934131736526,0.13028169014084506,0.09999999999999999
idaho,2015,0.07155322862129145,0.11572672864590243,0.04902708889736742,0.033577533577533576,0.052447552447552455,0.03781693167168028,0.04895104895104896,0.06286186931348221,0.022332506203473948,0.01923076923076923,0.018681318681318684,0.015067406819984138,0.04410973641742872,0.007692307692307694,0.005494505494505499,0.011375947995666305,0.13502673796791434,0.08233532934131736,0.13028169014084506,0.09999999999999999
idaho,2016,0.06893542757417102,0.12212160309976566,0.04610199669337403,0.03296703296703297,0.05128205128205129,0.03738719381177483,0.04895104895104896,0.06368899917287013,0.022332506203473948,0.016826923076923076,0.01978021978021978,0.015860428231562255,0.04410973641742872,0.008502024291497974,0.005494505494505499,0.010292524377031419,0.14438502673796785,0.07335329341317363,0.1267605633802817,0.09999999999999999
idaho,2017,0.06282722513089005,0.1294007468055773,0.04641994149815592,0.03174603174603175,0.052447552447552455,0.03695745595186936,0.04895104895104896,0.06286186931348221,0.02357320099255584,0.016826923076923076,0.01978021978021978,0.016653449643140365,0.042495965572888636,0.008097165991902834,0.006868131868131868,0.010292524377031419,0.1483957219251336,0.07185628742514968,0.11971830985915494,0.09999999999999999
idaho,2018,0.05671902268760908,0.13785757637875665,0.046674297341981426,0.03113553113553114,0.05477855477855477,0.03738719381177483,0.04895104895104896,0.06203473945409429,0.02357320099255584,0.016826923076923076,0.01758241758241758,0.01704996034892942,0.04303388918773533,0.008097165991902834,0.008241758241758237,0.009750812567713976,0.15641711229946526,0.06437125748502992,0.11619718309859156,0.09999999999999999
idaho,2019,0.05061082024432809,0.1486938941208153,0.045148162279028355,0.02991452991452992,0.0606060606060606,0.03695745595186936,0.05128205128205129,0.06286186931348221,0.02357320099255584,0.01201923076923077,0.018681318681318684,0.015463917525773198,0.042495965572888636,0.009311740890688262,0.006868131868131868,0.009750812567713976,0.15641711229946526,0.06287425149700598,0.11971830985915494,0.09999999999999999
idaho,2020,0.04013961605584642,0.16127463393262673,0.056212641485438135,0.028693528693528696,0.06526806526806526,0.03652771809196391,0.05128205128205129,0.061207609594706364,0.024813895781637722,0.01201923076923077,0.02417582417582418,0.015463917525773198,0.04195804195804197,0.008097165991902834,0.008241758241758237,0.009750812567713976,0.1550802139037432,0.06437125748502992,0.11971830985915494,0.05
idaho,2021,0.03577661431064572,0.1792092221244167,0.07026580185679766,0.026862026862026864,0.06993006993006994,0.03695745595186936,0.05128205128205129,0.05872622001654259,0.024813895781637722,0.01201923076923077,0.02417582417582418,0.015067406819984138,0.04142011834319526,0.008097165991902834,0.008241758241758237,0.010292524377031419,0.15106951871657748,0.06736526946107785,0.12323943661971833,0.09999999999999999
idaho,2022,0.03228621291448516,0.20668989883155875,0.08412819534528805,0.025641025641025644,0.07575757575757576,0.03652771809196391,0.046620046620046623,0.060380479735318446,0.02357320099255584,0.01201923076923077,0.02417582417582418,0.015860428231562255,0.04142011834319526,0.007692307692307694,0.006868131868131868,0.009750812567713976,0.15106951871657748,0.06736526946107785,0.1267605633802817,0.09999999999999999
illinois,2010,0.046247818499127395,0.14849292383628157,0.10721098817245327,0.006105006105006105,0.039627039627039624,0.05113880532874947,0.0675990675990676,0.05210918114143921,0.035980148883374696,0.02884615384615384,0.047252747252747244,0.019429024583663763,0.03819257665411512,0.006477732793522266,0.010989010989010986,0.0037919826652221,0.20989304812834225,0.03892215568862275,0.042253521126760556,0.05
illinois,2011,0.05061082024432809,0.1518732440221389,0.12399847386493705,0.006105006105006105,0.036130536130536135,0.05027932960893856,0.06526806526806526,0.05293631100082712,0.035980148883374696,0.026442307692307696,0.04615384615384615,0.020222045995241873,0.04088219472834858,0.006882591093117406,0.010989010989010986,0.004333694474539544,0.2112299465240641,0.03892215568862275,0.03873239436619719,0.0
illinois,2012,0.05584642233856893,0.15298661939845573,0.13232862775022255,0.006105006105006105,0.03263403263403264,0.04984959174903309,0.060606060606060615,0.05293631100082712,0.034739454094292806,0.026442307692307696,0.04505494505494505,0.020618556701030927,0.04357181280258204,0.007287449392712553,0.012362637362637367,0.004333694474539544,0.2112299465240641,0.0404191616766467,0.03521126760563382,0.0
illinois,2013,0.05933682373472949,0.15276153267977796,0.13582602060282337,0.006105006105006105,0.030303030303030307,0.04941985388912763,0.060606060606060615,0.05293631100082712,0.034739454094292806,0.02403846153846154,0.04395604395604395,0.020618556701030927,0.0457235072619688,0.008097165991902834,0.010989010989010986,0.004333694474539544,0.2112299465240641,0.0404191616766467,0.03169014084507042,0.0
illinois,2014,0.06195462478184991,0.1542446933796369,0.1267327991860613,0.006105006105006105,0.029137529137529133,0.04899011602922218,0.05827505827505827,0.05376344086021505,0.035980148883374696,0.02403846153846154,0.041758241758241756,0.021411578112609044,0.046261430876815494,0.008097165991902834,0.010989010989010986,0.004333694474539544,0.21524064171122984,0.037425149700598806,0.028169014084507053,0.0
illinois,2015,0.06108202443280977,0.1558846109014321,0.10810123362584255,0.006105006105006105,0.029137529137529133,0.04941985388912763,0.05827505827505827,0.05376344086021505,0.035980148883374696,0.021634615384615384,0.041758241758241756,0.0218080888183981,0.0457235072619688,0.008502024291497974,0.009615384615384618,0.0037919826652221,0.2205882352941176,0.03143712574850299,0.028169014084507053,0.0
illinois,2016,0.05846422338568935,0.16240408693170627,0.0986900674042986,0.006105006105006105,0.030303030303030307,0.04856037816931672,0.060606060606060615,0.05293631100082712,0.03722084367245658,0.021634615384615384,0.041758241758241756,0.02260111022997621,0.0451855836471221,0.008502024291497974,0.009615384615384618,0.003250270855904659,0.22459893048128335,0.02844311377245507,0.028169014084507053,0.0
illinois,2017,0.05410122164048866,0.1705755387008477,0.09156810377718427,0.006105006105006105,0.030303030303030307,0.04813064030941127,0.060606060606060615,0.05210918114143921,0.038461538461538464,0.01923076923076923,0.041758241758241756,0.022997620935765264,0.0451855836471221,0.008502024291497974,0.009615384615384618,0.003250270855904659,0.22860962566844908,0.023952095808383228,0.024647887323943653,0.0
illinois,2018,0.05061082024432809,0.18000506445117026,0.08463690703293908,0.006105006105006105,0.031468531468531465,0.047271164589600345,0.05827505827505827,0.05210918114143921,0.04094292803970224,0.01923076923076923,0.041758241758241756,0.023394131641554326,0.0451855836471221,0.008502024291497974,0.009615384615384618,0.002708559046587215,0.23128342245989297,0.02245508982035928,0.024647887323943653,0.05
illinois,2019,0.045375218150087264,0.18929391100231918,0.08031285768790537,0.005494505494505495,0.031468531468531465,0.04684142672969489,0.05827505827505827,0.05045492142266335,0.044665012406947896,0.016826923076923076,0.041758241758241756,0.02379064234734338,0.046261430876815494,0.008502024291497974,0.009615384615384618,0.003250270855904659,0.22994652406417113,0.023952095808383228,0.021126760563380285,0.05
illinois,2020,0.04101221640488656,0.19951124026801395,0.08698969858832506,0.005494505494505495,0.03263403263403264,0.04555221314997852,0.055944055944055944,0.04962779156327543,0.04590570719602979,0.016826923076923076,0.041758241758241756,0.02458366375892149,0.04733727810650888,0.007287449392712553,0.009615384615384618,0.003250270855904659,0.2259358288770052,0.02844311377245507,0.024647887323943653,0.05
illinois,2021,0.03926701570680629,0.21613148279895333,0.128195345288058,0.005494505494505495,0.03263403263403264,0.04555221314997852,0.055944055944055944,0.04880066170388751,0.04590570719602979,0.01442307692307692,0.04285714285714286,0.025376685170499607,0.04787520172135556,0.006477732793522266,0.008241758241758237,0.0037919826652221,0.22192513368983946,0.032934131736526935,0.024647887323943653,0.05
illinois,2022,0.03926701570680629,0.23972539420321312,0.14612743227775657,0.005494505494505495,0.0337995337995338,0.04512247529007306,0.05361305361305361,0.04962779156327543,0.048387096774193554,0.01442307692307692,0.04285714285714286,0.026169706582077717,0.04733727810650888,0.005668016194331985,0.008241758241758237,0.003250270855904659,0.21791443850267372,0.03592814371257483,0.024647887323943653,0.05
indiana,2010,0.05410122164048866,0.11618494089463932,0.06632328627750222,0.007936507936507936,0.044289044289044295,0.07692307692307693,0.055944055944055944,0.05624483043837883,0.028535980148883373,0.016826923076923076,0.02307692307692307,0.0063441712926249,0.04034427111350188,0.006882591093117406,0.009615384615384618,0.0016251354279523283,0.2259358288770052,0.02095808383233531,0.03873239436619719,0.05
indiana,2011,0.05933682373472949,0.11898244725534883,0.08202975963372759,0.007936507936507936,0.04079254079254079,0.07520412548345509,0.05361305361305361,0.05707196029776675,0.028535980148883373,0.016826923076923076,0.021978021978021976,0.007137192704203014,0.04303388918773533,0.007287449392712553,0.008241758241758237,0.002166847237269772,0.2259358288770052,0.02245508982035928,0.03521126760563382,0.0
indiana,2012,0.06457242582897033,0.11890607854722601,0.09144092585527153,0.007936507936507936,0.039627039627039624,0.07434464976364417,0.05128205128205129,0.05707196029776675,0.027295285359801493,0.01442307692307692,0.02087912087912088,0.007137192704203014,0.0451855836471221,0.007692307692307694,0.009615384615384618,0.002166847237269772,0.22860962566844908,0.02095808383233531,0.03521126760563382,0.0
indiana,2013,0.07068062827225131,0.118399633430201,0.09900801220908051,0.008547008547008546,0.037296037296037296,0.07434464976364417,0.04895104895104896,0.05789909015715467,0.027295285359801493,0.01201923076923077,0.01978021978021978,0.007137192704203014,0.04679935449166218,0.007692307692307694,0.009615384615384618,0.002708559046587215,0.22994652406417113,0.01946107784431136,0.03169014084507042,0.0
indiana,2014,0.07155322862129145,0.12036512281294087,0.09735469922421468,0.007936507936507936,0.036130536130536135,0.07520412548345509,0.04895104895104896,0.05789909015715467,0.026054590570719603,0.009615384615384614,0.018681318681318684,0.007930214115781127,0.04679935449166218,0.007692307692307694,0.009615384615384618,0.002708559046587215,0.2352941176470587,0.014970059880239521,0.028169014084507053,0.0
indiana,2015,0.07068062827225131,0.12244717496071032,0.08501844079867736,0.007936507936507936,0.037296037296037296,0.07563386334336054,0.04895104895104896,0.05789909015715467,0.026054590570719603,0.01201923076923077,0.018681318681318684,0.008326724821570182,0.0457235072619688,0.007692307692307694,0.009615384615384618,0.002166847237269772,0.2406417112299465,0.010479041916167655,0.024647887323943653,0.0
indiana,2016,0.06719022687609075,0.12718203486432497,0.07961337911738522,0.007936507936507936,0.037296037296037296,0.07606360120326601,0.04895104895104896,0.05707196029776675,0.027295285359801493,0.009615384615384614,0.018681318681318684,0.008723235527359237,0.0451855836471221,0.008097165991902834,0.009615384615384618,0.0016251354279523283,0.24465240641711222,0.0074850299401197605,0.021126760563380285,0.05
indiana,2017,0.06369982547993018,0.1342119754173148,0.07497138496756962,0.007326007326007326,0.03846153846153847,0.07606360120326601,0.04895104895104896,0.0554177005789909,0.028535980148883373,0.01201923076923077,0.018681318681318684,0.009119746233148292,0.0457235072619688,0.007692307692307694,0.008241758241758237,0.0016251354279523283,0.24598930481283407,0.005988023952095787,0.021126760563380285,0.0
indiana,2018,0.05933682373472949,0.14282556181243042,0.07376319470939845,0.007326007326007326,0.03846153846153847,0.07692307692307693,0.04895104895104896,0.05459057071960297,0.028535980148883373,0.009615384615384614,0.018681318681318684,0.009516256938937354,0.0451855836471221,0.007287449392712553,0.008241758241758237,0.0016251354279523283,0.25,0.0029940119760478935,0.021126760563380285,0.0
indiana,2019,0.053228621291448515,0.15077594626858473,0.07439908431896224,0.007326007326007326,0.039627039627039624,0.07649333906317146,0.046620046620046623,0.05293631100082712,0.031017369727047148,0.009615384615384614,0.018681318681318684,0.009912767644726409,0.0457235072619688,0.006882591093117406,0.008241758241758237,0.0016251354279523283,0.24866310160427796,0.0044910179640718405,0.01760563380281692,0.05
indiana,2020,0.048865619546247824,0.15854143806296803,0.07954979015642884,0.006715506715506715,0.04195804195804197,0.07563386334336054,0.046620046620046623,0.05210918114143921,0.03349875930521092,0.0072115384615384585,0.018681318681318684,0.010309278350515464,0.04733727810650888,0.006477732793522266,0.008241758241758237,0.002166847237269772,0.24465240641711222,0.0074850299401197605,0.021126760563380285,0.05
indiana,2021,0.045375218150087264,0.17344941376968,0.10295052778837593,0.006715506715506715,0.04312354312354312,0.07563386334336054,0.044289044289044295,0.05210918114143921,0.034739454094292806,0.004807692307692307,0.01978021978021978,0.010705789056304519,0.04733727810650888,0.005263157894736845,0.006868131868131868,0.002166847237269772,0.2406417112299465,0.010479041916167655,0.024647887323943653,0.05
indiana,2022,0.04363001745200699,0.1944668861262174,0.1186570011446013,0.006715506715506715,0.044289044289044295,0.07520412548345509,0.04195804195804195,0.05376344086021505,0.035980148883374696,0.002403846153846151,0.01978021978021978,0.011498810467882635,0.046261430876815494,0.004453441295546557,0.006868131868131868,0.002708559046587215,0.2379679144385026,0.014970059880239521,0.024647887323943653,0.05
iowa,2010,0.037521815008726,0.12090774258118193,0.08584509729111027,0.02442002442002442,0.04312354312354312,0.05973356252685862,0.06526806526806526,0.05789909015715467,0.022332506203473948,0.026442307692307696,0.04615384615384615,0.0027755749405233916,0.04841312533620226,0.0020242914979757085,0.004120879120879118,0.0005417118093174435,0.16577540106951857,0.05239520958083833,0.11971830985915494,0.05
iowa,2011,0.04013961605584642,0.1272543841667571,0.09697316545847641,0.02380952380952381,0.04195804195804197,0.05844434894714225,0.060606060606060615,0.05872622001654259,0.022332506203473948,0.02403846153846154,0.04615384615384615,0.00317208564631245,0.049488972565895635,0.0024291497975708486,0.006868131868131868,0.0010834236186348847,0.16844919786096246,0.05538922155688622,0.11267605633802817,0.05
iowa,2012,0.04275741710296683,0.12997954122503447,0.10117003688159736,0.02380952380952381,0.04079254079254079,0.05844434894714225,0.05827505827505827,0.059553349875930514,0.02109181141439206,0.021634615384615384,0.04615384615384615,0.003568596352101505,0.050564819795589015,0.0024291497975708486,0.005494505494505499,0.0010834236186348847,0.1697860962566845,0.05538922155688622,0.10563380281690143,0.05
iowa,2013,0.04450261780104712,0.13284939688817612,0.09932595701386239,0.02380952380952381,0.04079254079254079,0.05844434894714225,0.05827505827505827,0.059553349875930514,0.019851116625310174,0.01923076923076923,0.04505494505494505,0.004361617763679619,0.05164066702528241,0.0024291497975708486,0.005494505494505499,0.0010834236186348847,0.17112299465240635,0.05538922155688622,0.10211267605633803,0.05
iowa,2014,0.046247818499127395,0.13635833805613504,0.09481114078595955,0.02380952380952381,0.04079254079254079,0.059303824666953164,0.055944055944055944,0.059553349875930514,0.019851116625310174,0.016826923076923076,0.04505494505494505,0.0047581284694686735,0.052716514254975796,0.0016194331983805685,0.004120879120879118,0.0010834236186348847,0.1751336898395721,0.05239520958083833,0.09859154929577466,0.05
iowa,2015,0.045375218150087264,0.13823540051368005,0.07484420704565688,0.023199023199023196,0.04195804195804197,0.060593038246669534,0.05361305361305361,0.059553349875930514,0.019851116625310174,0.016826923076923076,0.04285714285714286,0.005154639175257732,0.052716514254975796,0.0020242914979757085,0.0027472527472527496,0.0005417118093174435,0.18048128342245986,0.049401197604790406,0.09154929577464789,0.05
iowa,2016,0.04363001745200699,0.1438103162066457,0.06765865445758616,0.023199023199023196,0.04195804195804197,0.060593038246669534,0.055944055944055944,0.059553349875930514,0.019851116625310174,0.016826923076923076,0.04505494505494505,0.005154639175257732,0.05325443786982247,0.0012145748987854243,0.0027472527472527496,0.0,0.18315508021390375,0.04640718562874251,0.09154929577464789,0.05
iowa,2017,0.04101221640488656,0.15184912758799485,0.060536690830471834,0.023199023199023196,0.04312354312354312,0.06016330038676408,0.055944055944055944,0.05872622001654259,0.019851116625310174,0.01442307692307692,0.04505494505494505,0.005551149881046787,0.052716514254975796,0.0012145748987854243,0.004120879120879118,0.0,0.18582887700534745,0.04491017964071856,0.08802816901408453,0.05
iowa,2018,0.03839441535776614,0.15992813302625072,0.058565433040824115,0.022588522588522588,0.044289044289044295,0.059303824666953164,0.055944055944055944,0.059553349875930514,0.022332506203473948,0.01201923076923077,0.04505494505494505,0.005551149881046787,0.05325443786982247,0.0012145748987854243,0.0027472527472527496,0.0,0.18582887700534745,0.04491017964071856,0.08802816901408453,0.05
iowa,2019,0.03664921465968586,0.16773783828323144,0.06085463563525372,0.02197802197802198,0.044289044289044295,0.059303824666953164,0.05361305361305361,0.05872622001654259,0.02357320099255584,0.01201923076923077,0.04615384615384615,0.005551149881046787,0.05325443786982247,0.0016194331983805685,0.0027472527472527496,0.0,0.18582887700534745,0.04640718562874251,0.08098591549295776,0.05
iowa,2020,0.0331588132635253,0.17301531795508718,0.07001144601297214,0.022588522588522588,0.045454545454545456,0.05844434894714225,0.05361305361305361,0.05789909015715467,0.024813895781637722,0.01201923076923077,0.047252747252747244,0.005947660586835845,0.052716514254975796,0.0008097165991902842,0.005494505494505499,0.0,0.18315508021390375,0.047904191616766456,0.08802816901408453,0.05
iowa,2021,0.03228621291448516,0.18745704260168092,0.09099580312857687,0.02197802197802198,0.047785547785547784,0.05887408680704771,0.05361305361305361,0.059553349875930514,0.024813895781637722,0.009615384615384614,0.04615384615384615,0.0063441712926249,0.05217859064012909,0.0004048582995951403,0.004120879120879118,0.0,0.18048128342245986,0.05239520958083833,0.08802816901408453,0.05
iowa,2022,0.0331588132635253,0.2081248266631296,0.1024418161007249,0.02197802197802198,0.047785547785547784,0.059303824666953164,0.05128205128205129,0.05872622001654259,0.027295285359801493,0.0072115384615384585,0.04615384615384615,0.0063441712926249,0.05217859064012909,0.0,0.0027472527472527496,0.0005417118093174435,0.17647058823529413,0.05538922155688622,0.08802816901408453,0.05
kansas,2010,0.04450261780104712,0.12312645452243431,0.0724914154902709,0.021367521367521368,0.044289044289044295,0.0528577567683713,0.05827505827505827,0.05459057071960297,0.02357320099255584,0.03605769230769231,0.030769230769230767,0.009516256938937354,0.049488972565895635,0.0028340080971659925,0.005494505494505499,0.00866738894907909,0.13502673796791434,0.09131736526946105,0.11267605633802817,0.05
kansas,2011,0.046247818499127395,0.12782915918052357,0.08883377845606004,0.020757020757020756,0.04312354312354312,0.051568543188654926,0.055944055944055944,0.05459057071960297,0.02357320099255584,0.03365384615384615,0.028571428571428567,0.009912767644726409,0.052716514254975796,0.0024291497975708486,0.006868131868131868,0.009209100758396531,0.13502673796791434,0.09431137724550899,0.10563380281690143,0.05
kansas,2012,0.051483420593368225,0.1305583356444916,0.09849930052142948,0.020757020757020756,0.04312354312354312,0.05070906746884401,0.05361305361305361,0.0554177005789909,0.022332506203473948,0.03125,0.028571428571428567,0.009912767644726409,0.05379236148466918,0.003238866396761133,0.008241758241758237,0.009209100758396531,0.13770053475935823,0.09431137724550899,0.09507042253521127,0.05
kansas,2013,0.05584642233856893,0.1307954805802414,0.1074017550553224,0.020757020757020756,0.04312354312354312,0.05027932960893856,0.05361305361305361,0.05459057071960297,0.02109181141439206,0.02884615384615384,0.027472527472527472,0.010705789056304519,0.054330285099515874,0.0036437246963562766,0.008241758241758237,0.009209100758396531,0.14171122994652396,0.09281437125748503,0.09154929577464789,0.05
kansas,2014,0.05671902268760908,0.13296595965320568,0.10975454661070838,0.021367521367521368,0.04195804195804197,0.04941985388912763,0.05361305361305361,0.05376344086021505,0.02109181141439206,0.026442307692307696,0.027472527472527472,0.011498810467882635,0.055406132329209254,0.0036437246963562766,0.006868131868131868,0.00866738894907909,0.14705882352941174,0.08982035928143713,0.08450704225352113,0.05
kansas,2015,0.05497382198952879,0.13430442174820031,0.09970749077960066,0.020757020757020756,0.04312354312354312,0.04941985388912763,0.05361305361305361,0.05459057071960297,0.02109181141439206,0.026442307692307696,0.028571428571428567,0.01189532117367169,0.05486820871436256,0.0036437246963562766,0.008241758241758237,0.008125677139761643,0.1550802139037432,0.08383233532934131,0.07746478873239436,0.05
kansas,2016,0.05235602094240838,0.1397949299216618,0.08743482131501971,0.020146520146520148,0.04312354312354312,0.04984959174903309,0.05361305361305361,0.05293631100082712,0.02109181141439206,0.02403846153846154,0.028571428571428567,0.013084853291038855,0.054330285099515874,0.004453441295546557,0.008241758241758237,0.007583965330444202,0.15909090909090895,0.0808383233532934,0.073943661971831,0.05
kansas,2017,0.047993019197207686,0.14745591716808754,0.07458985120183136,0.020146520146520148,0.04312354312354312,0.04941985388912763,0.05361305361305361,0.05210918114143921,0.022332506203473948,0.021634615384615384,0.028571428571428567,0.013877874702616973,0.055406132329209254,0.004453441295546557,0.006868131868131868,0.007042253521126762,0.16176470588235284,0.0778443113772455,0.073943661971831,0.05
kansas,2018,0.04450261780104712,0.15527366123644956,0.06460638433168002,0.019536019536019536,0.044289044289044295,0.04856037816931672,0.05361305361305361,0.05128205128205127,0.02357320099255584,0.021634615384615384,0.029670329670329672,0.014670896114195083,0.05486820871436256,0.004858299595141697,0.006868131868131868,0.007583965330444202,0.16176470588235284,0.0778443113772455,0.073943661971831,0.05
kansas,2019,0.04101221640488656,0.16401586861366677,0.060536690830471834,0.018315018315018316,0.044289044289044295,0.04856037816931672,0.05361305361305361,0.05045492142266335,0.024813895781637722,0.01923076923076923,0.028571428571428567,0.014670896114195083,0.05486820871436256,0.005263157894736845,0.006868131868131868,0.007583965330444202,0.16176470588235284,0.07934131736526945,0.073943661971831,0.05
kansas,2020,0.03577661431064572,0.1700208607155346,0.08177540378990207,0.018315018315018316,0.044289044289044295,0.04899011602922218,0.05361305361305361,0.04962779156327543,0.026054590570719603,0.016826923076923076,0.030769230769230767,0.015067406819984138,0.05486820871436256,0.004858299595141697,0.006868131868131868,0.007583965330444202,0.1550802139037432,0.08233532934131736,0.07746478873239436,0.05
kansas,2021,0.03664921465968586,0.1838074222345484,0.1111535037517487,0.018315018315018316,0.044289044289044295,0.04856037816931672,0.04895104895104896,0.05045492142266335,0.027295285359801493,0.01442307692307692,0.03186813186813187,0.015067406819984138,0.055406132329209254,0.004048582995951417,0.005494505494505499,0.00866738894907909,0.15240641711229932,0.08682634730538924,0.07746478873239436,0.05
kansas,2022,0.037521815008726,0.20481283637401373,0.14008648098690066,0.018315018315018316,0.044289044289044295,0.04856037816931672,0.046620046620046623,0.05045492142266335,0.028535980148883373,0.01442307692307692,0.03296703296703297,0.015463917525773198,0.054330285099515874,0.004048582995951417,0.006868131868131868,0.008125677139761643,0.15374331550802137,0.08682634730538924,0.073943661971831,0.05
kentucky,2010,0.0907504363001745,0.09158215866202024,0.07821442197634491,0.017704517704517704,0.048951048951048945,0.0558659217877095,0.05361305361305361,0.060380479735318446,0.03722084367245658,0.01923076923076923,0.02417582417582418,0.006740681998413955,0.04679935449166218,0.004048582995951417,0.009615384615384618,0.007042253521126762,0.16176470588235284,0.07485029940119761,0.08098591549295776,0.05
kentucky,2011,0.09424083769633508,0.09428319928615354,0.09099580312857687,0.017094017094017092,0.045454545454545456,0.05500644606789859,0.05361305361305361,0.060380479735318446,0.038461538461538464,0.016826923076923076,0.021978021978021976,0.007137192704203014,0.049488972565895635,0.004858299595141697,0.009615384615384618,0.007042253521126762,0.16443850267379673,0.07634730538922155,0.07042253521126762,0.05
kentucky,2012,0.09860383944153578,0.09573822414617773,0.09977107974055704,0.017094017094017092,0.04312354312354312,0.05414697034808767,0.05128205128205129,0.059553349875930514,0.03722084367245658,0.016826923076923076,0.021978021978021976,0.007137192704203014,0.05164066702528241,0.005668016194331985,0.009615384615384618,0.007583965330444202,0.16577540106951857,0.07934131736526945,0.06338028169014086,0.05
kentucky,2013,0.10034904013961604,0.0974504909704051,0.09811776675569121,0.017094017094017092,0.04079254079254079,0.053717232488182214,0.05128205128205129,0.059553349875930514,0.035980148883374696,0.01442307692307692,0.021978021978021976,0.007137192704203014,0.05325443786982247,0.006072874493927126,0.009615384615384618,0.008125677139761643,0.16711229946524062,0.07934131736526945,0.05985915492957746,0.05
kentucky,2014,0.10122164048865617,0.09868042911175152,0.09805417779473484,0.016483516483516484,0.03846153846153847,0.05414697034808767,0.04895104895104896,0.06203473945409429,0.035980148883374696,0.01442307692307692,0.02087912087912088,0.007533703409992069,0.05325443786982247,0.006072874493927126,0.009615384615384618,0.008125677139761643,0.17112299465240635,0.07485029940119761,0.05633802816901409,0.05
kentucky,2015,0.10122164048865617,0.10028015257664002,0.0900419687142312,0.015873015873015876,0.03846153846153847,0.05543618392780404,0.046620046620046623,0.061207609594706364,0.035980148883374696,0.01201923076923077,0.02087912087912088,0.007533703409992069,0.05217859064012909,0.006882591093117406,0.009615384615384618,0.007583965330444202,0.1751336898395721,0.07185628742514968,0.052816901408450724,0.05
kentucky,2016,0.10034904013961604,0.1045849360713525,0.0831743609309424,0.014652014652014652,0.03846153846153847,0.05672539750752042,0.046620046620046623,0.06203473945409429,0.03722084367245658,0.01442307692307692,0.021978021978021976,0.007930214115781127,0.05110274341043571,0.007287449392712553,0.008241758241758237,0.007042253521126762,0.1818181818181817,0.06586826347305387,0.052816901408450724,0.05
kentucky,2017,0.09598603839441534,0.11151439148207547,0.07471702912374412,0.01343101343101343,0.03846153846153847,0.057584873227331336,0.046620046620046623,0.06203473945409429,0.03722084367245658,0.01201923076923077,0.021978021978021976,0.008723235527359237,0.050564819795589015,0.006882591093117406,0.009615384615384618,0.006500541711809315,0.18582887700534745,0.061377245508982034,0.04929577464788732,0.05
kentucky,2018,0.09249563699825476,0.11897842784965816,0.07280936029505278,0.012820512820512822,0.03846153846153847,0.05715513536742588,0.044289044289044295,0.061207609594706364,0.038461538461538464,0.01442307692307692,0.021978021978021976,0.009516256938937354,0.049488972565895635,0.007287449392712553,0.008241758241758237,0.006500541711809315,0.18983957219251338,0.05688622754491016,0.04929577464788732,0.05
kentucky,2019,0.08726003490401396,0.1278090621520702,0.07414472847513671,0.01221001221001221,0.039627039627039624,0.05715513536742588,0.044289044289044295,0.060380479735318446,0.039702233250620354,0.01201923076923077,0.021978021978021976,0.009912767644726409,0.05110274341043571,0.006882591093117406,0.006868131868131868,0.006500541711809315,0.18983957219251338,0.05838323353293411,0.04577464788732395,0.05
kentucky,2020,0.08115183246073299,0.13443706213599257,0.07528932977235152,0.010989010989010988,0.04079254079254079,0.05672539750752042,0.044289044289044295,0.059553349875930514,0.04342431761786601,0.009615384615384614,0.02417582417582418,0.010705789056304519,0.05164066702528241,0.006072874493927126,0.006868131868131868,0.006500541711809315,0.18850267379679134,0.059880239520958084,0.04577464788732395,0.05
kentucky,2021,0.07853403141361255,0.147363470837202,0.10403154012463435,0.010989010989010988,0.04079254079254079,0.05672539750752042,0.044289044289044295,0.061207609594706364,0.044665012406947896,0.0072115384615384585,0.02307692307692307,0.011102299762093574,0.05164066702528241,0.005263157894736845,0.006868131868131868,0.006500541711809315,0.1871657754010695,0.061377245508982034,0.04577464788732395,0.09999999999999999
